movie_id,title,budget,revenue,release_date,runtime,original_language,genres,number_characters,below18,above60,male_ratio,average_actor_exp,multiplier,year,year_group,category
972230.0,Maybe I Do,7500000.0,4393504.0,2023-01-27,95.0,en,"['Drama', 'Romance', 'Comedy']",6.0,0.0,0.6666666666666666,0.5,13.666666666666666,0.5858005333333334,2023,2020,low
520023.0,Bodies Bodies Bodies,3000000.0,13905020.0,2022-08-05,94.0,en,"['Comedy', 'Horror', 'Mystery']",5.0,0.0,0.0,0.4,4.4,4.6350066666666665,2022,2020,low
800497.0,Werewolves Within,6500000.0,937490.0,2021-06-25,97.0,en,"['Horror', 'Comedy']",4.0,0.0,0.0,0.5,2.0,0.14422923076923078,2021,2020,low
580175.0,Another Round,5150000.0,21700000.0,2020-09-24,117.0,da,"['Comedy', 'Drama']",4.0,0.0,0.0,1.0,2.25,4.213592233009709,2020,2020,low
663260.0,Black Box,10722240.0,9738741.0,2021-09-08,130.0,fr,"['Mystery', 'Thriller', 'Drama']",3.0,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.9082748567463516,2021,2020,low
628241.0,Ala Vaikunthapurramuloo,14000000.0,28859072.0,2020-01-12,165.0,te,"['Action', 'Comedy', 'Drama']",3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2.061362285714286,2020,2020,low
663870.0,Riders of Justice,5300000.0,679505.0,2020-11-19,116.0,da,"['Action', 'Comedy', 'Drama']",4.0,0.0,0.0,1.0,3.0,0.12820849056603772,2020,2020,low
435615.0,Possessor,2500000.0,911000.0,2020-10-02,104.0,en,"['Horror', 'Thriller', 'Science Fiction']",7.0,0.0,0.14285714285714285,0.5714285714285714,6.285714285714286,0.3644,2020,2020,low
780382.0,The Wolf and the Lion,11900000.0,15300000.0,2021-10-13,99.0,en,"['Family', 'Adventure']",2.0,0.0,0.5,0.5,5.0,1.2857142857142858,2021,2020,low
492611.0,The Turning,14000000.0,19428166.0,2020-01-23,94.0,en,"['Horror', 'Thriller']",4.0,0.25,0.0,0.25,3.75,1.3877261428571428,2020,2020,low
539537.0,Fantasy Island,7000000.0,49500000.0,2020-02-12,109.0,en,"['Horror', 'Fantasy', 'Adventure', 'Mystery']",10.0,0.0,0.2,0.7,9.4,7.071428571428571,2020,2020,low
771077.0,Rise,7780000.0,11196824.0,2022-03-30,117.0,fr,"['Comedy', 'Drama']",1.0,0.0,0.0,1.0,2.0,1.4391804627249358,2022,2020,low
632617.0,C'mon C'mon,8300000.0,4300000.0,2021-11-19,109.0,en,['Drama'],4.0,0.25,0.0,0.75,9.5,0.5180722891566265,2021,2020,low
635891.0,Clerks III,7000000.0,4717597.0,2022-09-04,100.0,en,['Comedy'],16.0,0.0,0.0625,0.6875,12.3125,0.6739424285714286,2022,2020,low
587412.0,K.G.F: Chapter 2,13000000.0,90410749.0,2022-04-14,168.0,kn,"['Action', 'Adventure', 'Crime', 'Thriller']",2.0,0.0,0.0,0.5,0.0,6.954673,2022,2020,low
1092329.0,Journey to Bethlehem,6000000.0,4300000.0,2023-11-09,98.0,en,"['Drama', 'Family', 'Fantasy']",5.0,0.0,0.2,0.8,10.6,0.7166666666666667,2023,2020,low
592508.0,Sooryavanshi,13000000.0,37700000.0,2021-11-05,145.0,hi,"['Action', 'Crime', 'Thriller']",3.0,0.0,0.0,0.6666666666666666,1.6666666666666667,2.9,2021,2020,low
664300.0,Shiva Baby,250000.0,31014.0,2021-04-02,78.0,en,"['Comedy', 'Drama']",3.0,0.0,0.0,0.0,2.0,0.124056,2021,2020,low
793285.0,God's Not Dead: We The People,5000000.0,1200000.0,2021-10-04,91.0,en,"['Drama', 'Fantasy']",2.0,0.0,0.5,1.0,8.0,0.24,2021,2020,low
652004.0,The Wolf of Snow Hollow,2000000.0,239828.0,2020-10-23,84.0,en,"['Horror', 'Thriller']",3.0,0.0,0.3333333333333333,0.6666666666666666,5.666666666666667,0.119914,2020,2020,low
571384.0,Come Play,9000000.0,8119285.0,2020-10-28,96.0,en,"['Horror', 'Mystery', 'Thriller']",2.0,0.0,0.0,0.5,4.0,0.9021427777777777,2020,2020,low
637202.0,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot Wandering; Agateram,2000000.0,3607899.0,2020-12-05,90.0,ja,"['Animation', 'Action', 'Adventure', 'History', 'Drama', 'Fantasy']",10.0,0.0,0.0,0.6,0.4,1.8039495,2020,2020,low
420634.0,Terrifier,100000.0,416300.0,2018-01-25,84.0,en,"['Horror', 'Thriller']",4.0,0.0,0.0,0.25,0.5,4.163,2018,2015,low
298250.0,Jigsaw,10000000.0,102952888.0,2017-10-25,92.0,en,"['Horror', 'Mystery', 'Thriller']",4.0,0.0,0.25,0.5,3.25,10.2952888,2017,2015,low
381288.0,Split,9000000.0,278454358.0,2017-01-19,117.0,en,"['Horror', 'Thriller']",7.0,0.0,0.2857142857142857,0.42857142857142855,7.714285714285714,30.93937311111111,2017,2015,low
303857.0,Dragon Ball Z: Resurrection 'F',5000000.0,61768190.0,2015-04-18,93.0,ja,"['Action', 'Animation', 'Science Fiction']",5.0,0.0,0.2,0.4,1.2,12.353638,2015,2015,low
400928.0,Gifted,7000000.0,40343446.0,2017-04-12,101.0,en,"['Drama', 'Comedy']",10.0,0.2,0.2,0.4,9.5,5.763349428571429,2017,2015,low
493922.0,Hereditary,10000000.0,82530552.0,2018-06-07,128.0,en,"['Horror', 'Mystery', 'Thriller']",4.0,0.0,0.25,0.75,6.75,8.2530552,2018,2015,low
316727.0,The Purge: Election Year,10000000.0,118587880.0,2016-06-29,105.0,en,"['Action', 'Horror', 'Thriller']",6.0,0.0,0.0,0.6666666666666666,6.666666666666667,11.858788,2016,2015,low
398818.0,Call Me by Your Name,4000000.0,43143046.0,2017-09-01,132.0,en,"['Romance', 'Drama']",4.0,0.0,0.0,0.75,5.5,10.7857615,2017,2015,low
522681.0,Escape Room,9000000.0,155712077.0,2019-01-03,100.0,en,"['Horror', 'Thriller', 'Mystery']",3.0,0.0,0.0,0.3333333333333333,1.6666666666666667,17.30134188888889,2019,2015,low
270303.0,It Follows,2000000.0,14674076.0,2015-02-04,101.0,en,"['Horror', 'Mystery']",4.0,0.0,0.0,0.75,1.25,7.337038,2015,2015,low
393345.0,Cult of Chucky,6500000.0,2200000.0,2017-10-12,91.0,en,"['Horror', 'Thriller']",6.0,0.0,0.16666666666666666,0.5,3.8333333333333335,0.3384615384615385,2017,2015,low
527641.0,Five Feet Apart,7000000.0,92600000.0,2019-03-14,116.0,en,"['Romance', 'Drama']",6.0,0.0,0.0,0.3333333333333333,3.3333333333333335,13.228571428571428,2019,2015,low
480414.0,The Curse of La Llorona,9000000.0,122033739.0,2019-04-17,93.0,en,"['Horror', 'Mystery', 'Thriller']",5.0,0.2,0.0,0.4,6.6,13.559304333333333,2019,2015,low
354556.0,Guardians,5400000.0,4803565.0,2017-02-14,100.0,ru,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction', 'Thriller']",3.0,0.0,0.0,0.3333333333333333,0.0,0.889549074074074,2017,2015,low
411088.0,The Invisible Guest,4000000.0,30000000.0,2017-01-06,107.0,es,"['Drama', 'Mystery', 'Thriller']",2.0,0.0,0.0,0.5,0.5,7.5,2017,2015,low
567609.0,Ready or Not,6000000.0,57600000.0,2019-08-21,95.0,en,"['Comedy', 'Horror', 'Thriller']",6.0,0.0,0.16666666666666666,0.5,6.0,9.6,2019,2015,low
280092.0,Insidious: Chapter 3,10000000.0,112983889.0,2015-05-28,97.0,en,"['Horror', 'Thriller', 'Mystery']",7.0,0.0,0.14285714285714285,0.7142857142857143,6.428571428571429,11.2983889,2015,2015,low
531309.0,Brightburn,6000000.0,33224654.0,2019-05-09,91.0,en,"['Horror', 'Science Fiction', 'Thriller', 'Mystery']",5.0,0.0,0.2,0.6,10.0,5.537442333333333,2019,2015,low
476968.0,"Paul, Apostle of Christ",5000000.0,22500000.0,2018-03-23,108.0,en,"['Drama', 'Fantasy']",4.0,0.0,0.0,0.75,4.0,4.5,2018,2015,low
334533.0,Captain Fantastic,5000000.0,23123592.0,2016-07-08,118.0,en,"['Adventure', 'Drama']",9.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,7.888888888888889,4.6247184,2016,2015,low
433808.0,The Ritual,1000000.0,1786396.0,2017-10-11,94.0,en,"['Horror', 'Thriller', 'Mystery']",1.0,0.0,0.0,1.0,9.0,1.786396,2017,2015,low
300669.0,Don't Breathe,9900000.0,159047649.0,2016-06-08,89.0,en,"['Thriller', 'Horror']",3.0,0.0,0.3333333333333333,1.0,4.666666666666667,16.065419090909092,2016,2015,low
479718.0,The Outlaws,5883687.0,52946454.0,2017-10-03,121.0,ko,"['Action', 'Crime']",4.0,0.0,0.0,1.0,0.5,8.998856329373062,2017,2015,low
459910.0,Braven,5000000.0,854319.0,2018-02-01,94.0,en,"['Drama', 'Action', 'Thriller']",7.0,0.0,0.14285714285714285,0.8571428571428571,5.142857142857143,0.1708638,2018,2015,low
263472.0,Knock Knock,2500000.0,6341684.0,2015-06-26,99.0,en,['Thriller'],3.0,0.0,0.3333333333333333,0.3333333333333333,13.666666666666666,2.5366736,2015,2015,low
439015.0,Slender Man,10000000.0,11817275.0,2018-08-10,93.0,en,"['Horror', 'Mystery', 'Thriller']",4.0,0.0,0.0,0.25,5.25,1.1817275,2018,2015,low
393519.0,Raw,3500000.0,4100000.0,2016-11-11,99.0,fr,"['Drama', 'Horror']",1.0,0.0,0.0,0.0,0.0,1.1714285714285715,2016,2015,low
310131.0,The Witch,3500000.0,40423945.0,2015-01-27,92.0,en,"['Horror', 'Mystery', 'Drama']",3.0,0.0,0.0,0.3333333333333333,2.3333333333333335,11.549698571428571,2015,2015,low
434555.0,The Possession of Hannah Grace,9500000.0,43016528.0,2018-11-29,86.0,en,"['Horror', 'Drama']",2.0,0.0,0.0,0.0,0.5,4.528055578947368,2018,2015,low
430155.0,Coma,4000000.0,2363584.0,2019-11-19,110.0,ru,"['Science Fiction', 'Adventure', 'Action']",2.0,0.0,0.0,0.5,0.0,0.590896,2019,2015,low
531428.0,Portrait of a Lady on Fire,5740000.0,9923127.0,2019-06-17,120.0,fr,"['Drama', 'Romance']",1.0,0.0,0.0,0.0,5.0,1.7287677700348432,2019,2015,low
500664.0,Upgrade,5000000.0,16706680.0,2018-05-31,100.0,en,"['Action', 'Thriller', 'Science Fiction']",3.0,0.0,0.0,0.6666666666666666,1.3333333333333333,3.341336,2018,2015,low
465136.0,Every Day,4900000.0,10421847.0,2018-02-22,97.0,en,"['Romance', 'Fantasy']",9.0,0.1111111111111111,0.0,0.5555555555555556,2.5555555555555554,2.126907551020408,2018,2015,low
460019.0,Truth or Dare,3500000.0,95330493.0,2018-04-12,101.0,en,"['Thriller', 'Horror']",7.0,0.0,0.0,0.7142857142857143,2.4285714285714284,27.237283714285713,2018,2015,low
351211.0,Blair Witch,5000000.0,45172994.0,2016-09-15,89.0,en,"['Thriller', 'Horror']",3.0,0.0,0.0,0.0,1.0,9.0345988,2016,2015,low
599975.0,Countdown,6500000.0,48021766.0,2019-10-24,90.0,en,"['Horror', 'Thriller']",7.0,0.0,0.0,0.2857142857142857,3.142857142857143,7.387964,2019,2015,low
351694.0,Monkey King: Hero Is Back,10000000.0,150000000.0,2015-07-10,89.0,zh,"['Fantasy', 'Animation', 'Comedy']",2.0,0.0,1.0,1.0,19.0,15.0,2015,2015,low
505600.0,Booksmart,6000000.0,24849029.0,2019-05-24,102.0,en,['Comedy'],12.0,0.0,0.0,0.4166666666666667,5.333333333333333,4.141504833333333,2019,2015,low
321258.0,The Boy,10000000.0,73929392.0,2016-01-22,97.0,en,"['Horror', 'Thriller', 'Mystery']",3.0,0.3333333333333333,0.0,0.6666666666666666,0.0,7.3929392,2016,2015,low
424998.0,The Case for Christ,3000000.0,18200000.0,2017-04-07,112.0,en,['Drama'],7.0,0.0,0.42857142857142855,0.7142857142857143,6.142857142857143,6.066666666666666,2017,2015,low
524247.0,The Intruder,8000000.0,40600000.0,2019-05-03,102.0,en,['Thriller'],6.0,0.0,0.16666666666666666,0.5,6.666666666666667,5.075,2019,2015,low
298312.0,The Visit,5000000.0,98450062.0,2015-09-10,94.0,en,"['Horror', 'Mystery', 'Thriller']",2.0,0.5,0.0,0.5,5.5,19.6900124,2015,2015,low
535845.0,Brian Banks,10000000.0,4300000.0,2019-08-09,99.0,en,['Drama'],5.0,0.0,0.2,0.6,13.8,0.43,2019,2015,low
458305.0,Vivarium,3947600.0,487625.0,2019-09-07,97.0,en,"['Science Fiction', 'Thriller', 'Mystery', 'Horror']",3.0,0.0,0.0,0.6666666666666666,8.0,0.12352441990069916,2019,2015,low
534313.0,Racetime,3000000.0,12000000.0,2018-12-07,90.0,fr,"['Animation', 'Family', 'Comedy', 'Adventure']",1.0,0.0,0.0,0.0,0.0,4.0,2018,2015,low
505058.0,Unfriended: Dark Web,1000000.0,16024987.0,2018-07-19,93.0,en,"['Horror', 'Thriller', 'Mystery']",3.0,0.0,0.0,0.0,0.6666666666666666,16.024987,2018,2015,low
409502.0,I'm Not Ashamed,1500000.0,2100000.0,2016-10-21,113.0,en,['Drama'],1.0,0.0,1.0,0.0,1.0,1.4,2016,2015,low
334541.0,Manchester by the Sea,9000000.0,78988148.0,2016-11-18,138.0,en,['Drama'],11.0,0.0,0.09090909090909091,0.6363636363636364,6.2727272727272725,8.77646088888889,2016,2015,low
470878.0,I Can Only Imagine,7000000.0,86026201.0,2018-02-14,110.0,en,"['Music', 'Drama']",3.0,0.0,0.6666666666666666,0.3333333333333333,10.666666666666666,12.289457285714287,2018,2015,low
417261.0,Forever My Girl,3500000.0,16367326.0,2018-01-26,104.0,en,"['Romance', 'Drama', 'Music']",5.0,0.2,0.0,0.4,5.0,4.676378857142857,2018,2015,low
397538.0,Borg vs McEnroe,7500000.0,16657800.0,2017-09-08,108.0,sv,"['Drama', 'History']",4.0,0.0,0.5,0.75,10.5,2.22104,2017,2015,low
341006.0,The Belko Experiment,5000000.0,10166820.0,2016-03-17,89.0,en,"['Horror', 'Thriller']",8.0,0.0,0.25,0.875,7.5,2.033364,2016,2015,low
502416.0,Ma,5000000.0,51749995.0,2019-05-29,99.0,en,"['Horror', 'Thriller']",7.0,0.0,0.0,0.14285714285714285,13.142857142857142,10.349999,2019,2015,low
453354.0,Ava,3000000.0,500000.0,2017-06-21,106.0,fr,['Drama'],1.0,0.0,0.0,0.0,0.0,0.16666666666666666,2017,2015,low
382614.0,The Book of Henry,10000000.0,4596705.0,2017-06-16,105.0,en,"['Drama', 'Crime', 'Thriller']",9.0,0.3333333333333333,0.0,0.5555555555555556,8.222222222222221,0.4596705,2017,2015,low
401513.0,Attraction,5027266.0,19454845.0,2017-01-26,117.0,ru,"['Drama', 'Romance', 'Science Fiction', 'Adventure']",2.0,0.0,0.0,1.0,0.0,3.8698658475600856,2017,2015,low
376660.0,The Edge of Seventeen,9000000.0,18803648.0,2016-11-18,105.0,en,"['Comedy', 'Drama']",8.0,0.125,0.0,0.25,4.75,2.089294222222222,2016,2015,low
417678.0,"Everything, Everything",10000000.0,61621140.0,2017-05-18,96.0,en,"['Drama', 'Romance']",7.0,0.0,0.0,0.2857142857142857,2.5714285714285716,6.162114,2017,2015,low
399366.0,Marrowbone,8000000.0,12294931.0,2017-10-27,111.0,es,"['Thriller', 'Horror', 'Drama', 'Mystery']",5.0,0.0,0.0,0.6,1.8,1.536866375,2017,2015,low
489999.0,Searching,1000000.0,75462037.0,2018-08-24,102.0,en,"['Thriller', 'Mystery', 'Drama']",3.0,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,75.462037,2018,2015,low
336882.0,The Wave,5904067.0,12975143.0,2015-08-28,104.0,no,"['Thriller', 'Drama', 'Mystery']",2.0,0.0,0.0,1.0,0.5,2.197661882902074,2015,2015,low
254320.0,The Lobster,4000000.0,15656193.0,2015-10-15,118.0,en,"['Comedy', 'Drama', 'Romance']",8.0,0.0,0.0,0.375,8.75,3.91404825,2015,2015,low
334521.0,Free Fire,7000000.0,3719383.0,2017-03-31,90.0,en,"['Action', 'Crime', 'Mystery']",7.0,0.0,0.14285714285714285,0.8571428571428571,5.857142857142857,0.5313404285714286,2017,2015,low
272693.0,The DUFF,8500000.0,43528634.0,2015-02-20,100.0,en,"['Romance', 'Comedy']",6.0,0.0,0.0,0.3333333333333333,7.0,5.1210157647058825,2015,2015,low
467938.0,Revenge,2900000.0,938055.0,2017-01-25,109.0,fr,"['Action', 'Thriller', 'Horror']",2.0,0.0,0.0,0.5,0.0,0.3234672413793103,2017,2015,low
336004.0,Heist,8900000.0,4100000.0,2015-11-13,93.0,en,"['Action', 'Crime', 'Thriller']",10.0,0.0,0.1,0.7,8.8,0.4606741573033708,2015,2015,low
620725.0,Jexi,5000000.0,9341824.0,2019-10-10,84.0,en,['Comedy'],6.0,0.0,0.0,0.6666666666666666,8.833333333333334,1.8683648,2019,2015,low
404378.0,A Street Cat Named Bob,8000000.0,17900000.0,2016-11-04,103.0,en,"['Family', 'Drama']",3.0,0.0,0.0,0.3333333333333333,2.6666666666666665,2.2375,2016,2015,low
396461.0,Under the Silver Lake,8500000.0,2053469.0,2018-06-21,139.0,en,"['Crime', 'Drama', 'Mystery']",13.0,0.0,0.07692307692307693,0.46153846153846156,4.384615384615385,0.2415845882352941,2018,2015,low
369557.0,Sing Street,4000000.0,13624522.0,2016-03-11,106.0,en,"['Romance', 'Drama', 'Music']",5.0,0.2,0.0,0.6,0.8,3.4061305,2016,2015,low
335796.0,Ouija: Origin of Evil,9000000.0,81705746.0,2016-10-20,99.0,en,['Horror'],7.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,7.714285714285714,9.078416222222222,2016,2015,low
339103.0,Gotti,10000000.0,4343227.0,2018-06-14,106.0,en,"['Crime', 'Drama', 'History', 'Thriller']",6.0,0.0,0.5,0.6666666666666666,11.833333333333334,0.4343227,2018,2015,low
292280.0,The Bye Bye Man,7400000.0,26667197.0,2017-01-12,96.0,en,"['Horror', 'Thriller']",6.0,0.0,0.16666666666666666,0.5,7.166666666666667,3.60367527027027,2017,2015,low
336011.0,White Girl,700000.0,200242.0,2016-09-02,88.0,en,['Drama'],4.0,0.0,0.0,0.75,4.75,0.28606,2016,2015,low
473149.0,Traffik,4000000.0,5132274.0,2018-04-20,96.0,en,"['Horror', 'Thriller']",8.0,0.0,0.125,0.5,7.375,1.2830685,2018,2015,low
533642.0,Child's Play,10000000.0,44902237.0,2019-06-19,90.0,en,"['Horror', 'Thriller', 'Science Fiction']",5.0,0.4,0.4,0.6,4.8,4.4902237,2019,2015,low
301351.0,We Are Your Friends,6000000.0,11122090.0,2015-08-26,96.0,en,"['Drama', 'Music', 'Romance', 'Comedy']",8.0,0.0,0.0,0.625,3.375,1.8536816666666667,2015,2015,low
