filmLabel,cost,boxOffice,currencyCode,wikiPageID,costBoxOfficeMultiplier
Charlie and the Chocolate Factory,150000000.0,475000000.0,USD,57766,3.1666666666666665
Charlie's Angels: Full Throttle,120000000.0,259200000.0,USD,256337,2.16
Chasing Amy,250000.0,12021272.0,USD,60293,48.085088
Chicago,45000000.0,306776732.0,USD,6886,6.817260711111111
Child 44,50000000.0,12951093.0,USD,17944728,0.25902186
Children of Heaven,180000.0,1628579.0,USD,916576,9.047661111111111
Children of Men,76000000.0,70595464.0,USD,3793631,0.9288876842105264
Chinatown,6000000.0,29225935.0,USD,38972,4.870989166666667
Chocolat,18500000.0,4908376.0,USD,7713597,0.26531762162162165
Chocolate,4168264.5013922006,88339.80803752551,USD,7089,0.021193426666666668
Choke,3000000.0,3980000.0,USD,69478,1.3266666666666667
Cinco de Mayo: La Batalla,4533528.27504916,6391983.135274817,USD,-1,1.4099356500000002
Cinderella,95000000.0,542351353.0,USD,73453,5.708961610526316
Cinema Paradiso,5000000.0,13019063.0,USD,1249349,2.6038126
City Lights,1500000.0,5000000.0,USD,73401,3.3333333333333335
City of God,3300000.0,30680793.0,USD,3178364,9.29721
Claire's Camera,100000.0,67373.0,USD,53764971,0.67373
Clams and Mussels,4000000.0,18052128.0,USD,8893458,4.513032
Clash of the Titans,9000000.0,70000000.0,USD,30864654,7.777777777777778
Class of 1999,5200000.0,2459895.0,USD,19671399,0.47305673076923077
Clean,5400000.0,3300000.0,USD,256617,0.6111111111111112
Clear and Present Danger,62000000.0,215887717.0,USD,55737,3.482059951612903
Cleopatra,44000000.0,57800000.0,USD,60827,1.3136363636363637
Clerks,27575.0,3151130.0,USD,64536801,114.27488667271079
Clerks II,5000000.0,26986174.0,USD,1283050,5.3972348
Cliffhanger,70000000.0,255000211.0,USD,73536,3.642860157142857
Close Encounters of the Third Kind,20000000.0,306889114.0,USD,146236,15.3444557
Cloverfield,25000000.0,172394180.0,USD,12064359,6.8957672
Clue,15000000.0,14643997.0,USD,44156,0.9762664666666667
Coach,4236275.553431383,3694249.527492342,USD,870880,0.872051282051282
Coco Before Chanel,20776304.533789564,54333761.7621899,USD,22507490,2.6151793103448275
Coherence,50000.0,139745.0,USD,231495,2.7949
Cold Pursuit,60000000.0,76419755.0,USD,58169961,1.2736625833333333
Collateral,65000000.0,217800000.0,USD,907670,3.350769230769231
Collateral Damage,85000000.0,78382433.0,USD,33887041,0.9221462705882353
Collide,29200000.0,4800000.0,USD,16226014,0.1643835616438356
Colombiana,40000000.0,60965854.0,USD,28763446,1.52414635
Colossal,15000000.0,4531320.0,USD,6838034,0.302088
Coma,4000000.0,50000000.0,USD,5721,12.5
Commando,10000000.0,57491000.0,USD,80227,5.7491
Conan the Barbarian,20000000.0,68851475.0,USD,6713,3.44257375
Conan the Destroyer,18000000.0,31042035.0,USD,1024501,1.7245575
Conquest of the Planet of the Apes,1700000.0,9043472.0,USD,657159,5.319689411764706
Constantine,100000000.0,230884728.0,USD,6649,2.30884728
Contact,90000000.0,171120329.0,USD,317955,1.901336988888889
Contagion,60000000.0,135458097.0,USD,1401708,2.25763495
Converso,32078.699743370402,95.00641573994866,USD,213507,0.0029616666666666663
Cool Hand Luke,3200000.0,16218161.0,USD,161897,5.0681753125
Cop Land,15000000.0,63706632.0,USD,1045986,4.2471088
Corpse Bride,40000000.0,118133252.0,USD,1430396,2.9533313
Courageous,2000000.0,34522221.0,USD,529929,17.2611105
Cowboys & Aliens,163000000.0,175910315.0,USD,26252728,1.0792043865030674
Crank,12000000.0,42931041.0,USD,6681,3.57758675
Crash,6500000.0,98400000.0,USD,1072194,15.138461538461538
Crazy Heart,7000000.0,47400000.0,USD,24987301,6.771428571428571
"Crazy, Stupid, Love.",50000000.0,142900000.0,USD,52585995,2.858
Creature,750000.0,4782000.0,USD,457964,6.376
Crebinsky,1460067.365269461,51538.60136869119,USD,-1,0.035298783189486295
Creed,35000000.0,173578883.0,USD,7212,4.959396657142857
Creed II,50000000.0,214215889.0,USD,49017340,4.28431778
Creed III,75000000.0,2937730.0,USD,63560505,0.03916973333333333
Creepshow,8000000.0,21028755.0,USD,536521,2.628594375
Crimea,6000000.0,5815369.0,USD,163045,0.9692281666666667
Crimson Peak,55000000.0,74679822.0,USD,39031627,1.3578149454545454
Crimson Tide,53000000.0,157387195.0,USD,881471,2.969569716981132
Cristiada,12000000.0,10173682.0,USD,5825556,0.8478068333333333
Critters,3000000.0,13167232.0,USD,41504376,4.389077333333334
Critters 2: The Main Course,4000000.0,3813293.0,USD,2509859,0.95332325
Crocodile Dundee,5611171.332015558,209273420.9016132,USD,331586,37.29585295454545
Crocodile Dundee in Los Angeles,21150000.0,7759103.0,USD,2564144,0.3668606619385343
Crossroads,12000000.0,61141130.0,USD,4258217,5.095094166666667
Curdled,2300000.0,49620.0,USD,1229239,0.02157391304347826
Cyborg,1800000.0,10166459.0,USD,20756967,5.648032777777778
Cyborgs: Heroes Never Die,1324528.948838341,24469.054690049164,USD,70356003,0.018473778705636743
DC League of Super-Pets,90000000.0,207357117.0,USD,60349737,2.303967966666667
Daddy's Home,50000000.0,242786137.0,USD,15739776,4.85572274
Dances with Wolves,22000000.0,424208848.0,USD,129585,19.282220363636362
Dante's Peak,116000000.0,178127760.0,USD,410036,1.5355841379310344
Dark Phoenix,200000000.0,244676878.0,USD,3524483,1.22338439
Darkest Hour,30000000.0,150847274.0,USD,9144560,5.028242466666667
Darr,271.5,3480000.0,USD,2105280,12817.67955801105
Das Boot,32000000.0,84970337.0,USD,8994,2.65532303125
Date Movie,20000000.0,84795656.0,USD,3075802,4.2397828
Dawn of the Dead,650000.0,66000000.0,USD,6137772,101.53846153846153
Day Watch,4200000.0,38862717.0,USD,26777459,9.253027857142857
Day of the Dead,3500000.0,34004262.0,USD,52303,9.715503428571429
Day of the Dead: Bloodline,8000000.0,259361.0,USD,55861798,0.032420125
Daybreakers,20000000.0,50011441.0,USD,11381825,2.50057205
Dead Men Don't Wear Plaid,9000000.0,18196170.0,USD,103088,2.0217966666666665
Dead Poets Society,16400000.0,235860116.0,USD,129493,14.381714390243902
Deadpool,58000000.0,782836791.0,USD,184420,13.497186051724137
Deadpool 2,110000000.0,785896609.0,USD,47495546,7.144514627272727
Dear Evan Hansen,27500000.0,19200000.0,USD,47535900,0.6981818181818182
Death Becomes Her,55000000.0,149022650.0,USD,105972,2.7095027272727275
Death Hunt,10000000.0,21000000.0,USD,2563340,2.1
Death Race 2000,300000.0,8000000.0,USD,1017650,26.666666666666668
Death and the Maiden,12000000.0,3103716.0,USD,201325,0.258643
Death on the Nile,90000000.0,137307235.0,USD,564906,1.5256359444444445
Deathtrap,10000000.0,19282134.0,USD,401964,1.9282134
Decision to Leave,10000000.0,22863325.0,USD,67169869,2.2863325
Deep,6415739.94867408,11732580.196749358,USD,868469,1.8287181666666668
Deep Blue Sea,60000000.0,164648142.0,USD,31378220,2.7441357
Deep Cover,8000000.0,16639799.0,USD,731501,2.079974875
Deep Impact,75000000.0,349000000.0,USD,216413,4.653333333333333
DeepStar Six,8500000.0,8143225.0,USD,6575053,0.9580264705882353
Deepwater Horizon,156000000.0,118807390.0,USD,12686162,0.7615858333333333
Def-Con 4,1267748.4787018255,765766.444508838,USD,9266932,0.6040365714285715
Demonlover,8000000.0,462976.0,USD,5120552,0.057872
Den of Thieves,30000000.0,80500000.0,USD,428879,2.683333333333333
Den vyborov 2,1086224.5008798419,38260.27025265582,USD,-1,0.03522317
Derailed,22000000.0,57479076.0,USD,26029245,2.6126852727272727
Dert Bende,52442.23487828157,317.1007135640092,USD,-1,0.006046666666666666
Desierto,3000000.0,4900000.0,USD,47366592,1.6333333333333333
Desperate Journey,1209000.0,3980000.0,USD,9231313,3.291976840363937
Desperately Seeking Susan,5000000.0,27398584.0,USD,2019025,5.4797168
Destination Moon,600000.0,5000000.0,USD,547817,8.333333333333334
Detective Chinatown 3,116630000.0,686257563.0,USD,63537212,5.884056957901055
Detective Pikachu,150000000.0,449762638.0,USD,61356376,2.9984175866666667
Deuce Bigalow: Male Gigolo,17000000.0,92938755.0,USD,1735236,5.4669855882352945
Diamonds Are Forever,7200000.0,115999985.0,USD,6829781,16.11110902777778
Dick Tracy,47000000.0,162738726.0,USD,41907,3.462526085106383
Die Another Day,142000000.0,431971116.0,USD,156644,3.042050112676056
Die Hard,28000000.0,141603197.0,USD,97646,5.057257035714286
Die Hard 2,70000000.0,240031274.0,USD,433824,3.4290182
Die Hard with a Vengeance,90000000.0,366101666.0,USD,357473,4.067796288888889
Digimon: The Movie,5000000.0,16643191.0,USD,5579355,3.3286382
Dil Se..,2390000.0,3490000.0,USD,1793072,1.4602510460251046
Dirty Dancing,6000000.0,213954274.0,USD,680361,35.659045666666664
Dirty Wolves,1497005.988023952,137323.56715141147,USD,-1,0.09173214285714286
District 13,12831479.89734816,10144650.342172798,USD,3318002,0.7906064166666668
District 9,30000000.0,210888950.0,USD,20777420,7.029631666666667
Divergent,85000000.0,288885818.0,USD,2313544,3.398656682352941
Django Unchained,100000000.0,426074373.0,USD,31638720,4.26074373
Do the Right Thing,6000000.0,37295445.0,USD,73428,6.2159075
Doctor Sleep,45000000.0,72281712.0,USD,36629243,1.6062602666666668
Doctor Strange,165000000.0,677718395.0,USD,150076,4.107384212121212
Doctor Strange in the Multiverse of Madness,200000000.0,955775804.0,USD,59353603,4.77887902
Doctor X,224000.0,594000.0,USD,1658866,2.6517857142857144
Doctor Zhivago,15000000.0,111700000.0,USD,6736243,7.446666666666666
DodgeBall: A True Underdog Story,20000000.0,168423227.0,USD,64524765,8.42116135
Doentes,320786.99743370403,5451.8819503849445,USD,-1,0.016995333333333335
Dog,15000000.0,84774243.0,USD,4269567,5.6516162
Dog Day Afternoon,3800000.0,50000000.0,USD,101914,13.157894736842104
Dogma,10000000.0,31429330.0,USD,44941,3.142933
Don 2,11000000.0,32000000.0,USD,23669560,2.909090909090909
Don Jon,6000000.0,30240052.0,USD,36930332,5.040008666666667
Don's Party,172160.9385959319,555378.4352483581,USD,2303716,3.225925925925926
Don't Breathe,9900000.0,152718657.0,USD,48347765,15.42612696969697
Don't Come Knocking,11000000.0,4600000.0,USD,3258852,0.41818181818181815
Don't Say a Word,50000000.0,100000000.0,USD,236122,2.0
Don't Worry Darling,20000000.0,87609403.0,USD,61502597,4.38047015
Donnie Darko,6000000.0,7510154.0,USD,57820,1.2516923333333334
Doom,60000000.0,58072119.0,USD,27395076,0.96786865
Double,2000000.0,7232000.0,USD,619424,3.616
Double Dragon,7800000.0,4152699.0,USD,490953,0.5323973076923076
Double Impact,15000000.0,80500000.0,USD,2311212,5.366666666666666
Doubt,20000000.0,51699984.0,USD,306291,2.5849992
Dovlatov,1629336.7513197628,1249158.1760118182,USD,844365,0.7666666666666667
Down by Law,453600.0,1529199.0,USD,429524,3.37125
Downfall,14435414.88451668,98568834.47390932,USD,905698,6.828264740740741
Dr. No,1100000.0,59600000.0,USD,7528277,54.18181818181818
Dr. Seuss' How the Grinch Stole Christmas,123000000.0,345100000.0,USD,6480363,2.805691056910569
Dr. Strangelove,1800000.0,9523464.0,USD,8695,5.290813333333333
Dr. Who and the Daleks,220777.6278670428,139901.87660983688,USD,359005,0.6336777777777779
Dracula,99855.26799950938,4292898.319636944,USD,7923,42.99120522773056
Dracula Untold,70000000.0,217124280.0,USD,39358996,3.1017754285714285
Dragonball Evolution,30000000.0,55720772.0,USD,14241872,1.8573590666666666
Drishyam,480357.5781811981,9006704.590897465,USD,40371119,18.75
Drive,15000000.0,78714970.0,USD,275134,5.247664666666667
Due Date,65000000.0,211780824.0,USD,23829273,3.2581665230769232
Duel in the Sun,6480000.0,20408163.0,USD,8931531,3.1494078703703705
Dukhless 2,1520714.3012317787,5324099.8240316305,USD,46409791,3.501051985714285
Dune,165000000.0,401847900.0,USD,7890,2.4354418181818183
Dungeons & Dragons: Honor Among Thieves,150000000.0,78477328.0,USD,60790967,0.5231821866666667
Dunkirk,100000000.0,526940665.0,USD,89922,5.26940665
Duplex,40000000.0,19322135.0,USD,86388,0.483053375
Dying to Survive,10900000.0,453000000.0,USD,57826769,41.559633027522935
E.T. the Extra-Terrestrial,10500000.0,792910554.0,USD,73441,75.51529085714286
Each Dawn I Die,735000.0,1570000.0,USD,3644125,2.1360544217687076
Earth Girls Are Easy,11000000.0,3900000.0,USD,183061,0.35454545454545455
Earth to Echo,13000000.0,45300000.0,USD,41366275,3.4846153846153847
Earthquake,7000000.0,79000000.0,USD,10106,11.285714285714286
Eastern Promises,30663559.425978165,68817131.1173801,USD,5425205,2.24426428
Edge of Darkness,80000000.0,79700000.0,USD,863018,0.99625
Edward Scissorhands,20000000.0,86024005.0,USD,302970,4.30120025
Effi Briest,750000.0,38000000.0,USD,256075,50.666666666666664
Eight Below,40000000.0,120000000.0,USD,2698372,3.0
El Mundo es Nuestro,641573.9948674081,542664.6706586826,USD,-1,0.8458333333333332
El Niño,6415739.94867408,13366124.893071,USD,10531,2.0833333333333335
El estudiante,1133382.06876229,183705.98935754236,USD,24662892,0.16208655
El poder del deseo,1310098.0,86938230.0,USD,-1,66.36009672558846
El que busca encuentra,1416727.5859528626,65150.59814238679,USD,62265160,0.04598668
El verano que vivimos,6415739.94867408,1283147.9897348161,USD,71711673,0.2
Election Day,3000000.0,6200000.0,USD,42101875,2.066666666666667
Elephant Walk,3000000.0,3000000.0,USD,3647125,1.0
Elf,33000000.0,225097437.0,USD,9896,6.821134454545454
Elite Squad,2241101.8071430027,2865977.629729234,USD,13093495,1.2788252727272726
Elizabeth: The Golden Age,55000000.0,75782758.0,USD,1027060,1.3778683272727272
Elvis,85000000.0,272075000.0,USD,1796642,3.2008823529411763
Elysium,115000000.0,286140700.0,USD,65131,2.48818
End of Days,100000000.0,211989043.0,USD,13433400,2.11989043
Enemy Mine,40000000.0,12303411.0,USD,22545076,0.307585275
Enemy of the State,90000000.0,250600000.0,USD,26415031,2.7844444444444445
Enter the Dragon,850000.0,90000000.0,USD,10193,105.88235294117646
Equilibrium,20000000.0,5368217.0,USD,37425,0.26841085
Equinox,8000.0,849600.0,USD,10100,106.2
Eraser,100000000.0,242295562.0,USD,479373,2.42295562
Eraserhead,100000.0,7097971.0,USD,36814246,70.97971
Errementari,3100940.975192472,160393.49871685202,USD,61164647,0.05172413793103449
Error 102,1629336.7513197628,5958458.951576112,USD,-1,3.65698432
Escape Plan,50000000.0,137328301.0,USD,39074510,2.74656602
Escape from Alcatraz,8000000.0,43005351.0,USD,21472762,5.375668875
Escape from New York,6000000.0,25274965.0,USD,9835,4.212494166666667
Escape from the Planet of the Apes,2060000.0,12348905.0,USD,303928,5.994614077669903
Escape to Victory,10000000.0,27453418.0,USD,1802219,2.7453418
Eternal Sunshine of the Spotless Mind,20000000.0,74036715.0,USD,537024,3.70183575
Eternals,200000000.0,402064899.0,USD,5039651,2.010324495
Event Horizon,60000000.0,26673242.0,USD,29320157,0.4445540333333333
Everest,55000000.0,203427584.0,USD,323308,3.6986833454545454
Everybody Loves Somebody,2000000.0,6481798.0,USD,6954857,3.240899
Everything Everywhere All at Once,25000000.0,97737200.0,USD,58342225,3.909488
"Everything, Everything",10000000.0,15356113.0,USD,54178686,1.5356113
Evil Dead,17000000.0,97542952.0,USD,5574010,5.737820705882353
Evil Dead II,3500000.0,5924421.0,USD,10487,1.6926917142857143
Evil Under the Sun,10000000.0,6110000.0,USD,995520,0.611
Evita,55000000.0,141000000.0,USD,5068988,2.5636363636363635
Exodus: Gods and Kings,140000000.0,268175631.0,USD,39423652,1.9155402214285715
Exotica,1448855.4042306577,3057835.410026079,USD,314566,2.110518
Extinction,7000000.0,2300000.0,USD,49417,0.32857142857142857
Extraordinary Measures,31000000.0,15000000.0,USD,73774337,0.4838709677419355
Extreme Prejudice,22000000.0,11307844.0,USD,4607590,0.5139929090909091
Eyes Wide Shut,65000000.0,162242684.0,USD,9979,2.4960412923076922
F.I.S.T.,11000000.0,20400000.0,USD,68666894,1.8545454545454545
F9,200000000.0,726229501.0,USD,1370535,3.631147505
FBI: Frikis buscan incordiar,213857.998289136,992802.117194183,USD,-1,4.6423427
Fade to Black,1800000.0,15000000.0,USD,1057209,8.333333333333334
Fahrenheit 9/11,6000000.0,222400000.0,USD,600094,37.06666666666667
Fall,3000000.0,13700000.0,USD,65270776,4.566666666666666
Fallen,46000000.0,25200000.0,USD,3131423,0.5478260869565217
Fallo!,90000.0,237679.0,USD,32792627,2.640877777777778
Fame,8500000.0,42000000.0,USD,379348,4.9411764705882355
Fanny and Alexander,6000000.0,6795771.0,USD,487300,1.1326285
Fantastic Beasts and Where to Find Them,180000000.0,814044001.0,USD,241855,4.522466672222222
Fantastic Beasts: The Crimes of Grindelwald,200000000.0,654855901.0,USD,44174851,3.274279505
Fantastic Beasts: The Secrets of Dumbledore,200000000.0,405161334.0,USD,49462314,2.02580667
Fantastic Mr. Fox,40000000.0,46474181.0,USD,24775432,1.161854525
Farewell,21000000.0,7400000.0,USD,1689919,0.3523809523809524
Fargo,7000000.0,60611975.0,USD,500571,8.65885357142857
Fast & Furious 6,160000000.0,788680968.0,USD,31780557,4.92925605
Fast Five,125000000.0,626137675.0,USD,28085067,5.0091014
Fatal Attraction,14000000.0,320100000.0,USD,129295,22.864285714285714
Fear,6500000.0,20831000.0,USD,10828,3.2047692307692306
Fear and Loathing in Las Vegas,18500000.0,10700000.0,USD,5842145,0.5783783783783784
Fences,24000000.0,64414761.0,USD,8752528,2.683948375
Ferris Bueller's Day Off,5000000.0,70720215.0,USD,88326,14.144043
Fever Pitch,30000000.0,50605163.0,USD,275678,1.6868387666666667
Fight Club,63000000.0,101209702.0,USD,1009041,1.6065032063492064
Finnick,3801785.7530794465,4931459.233994482,USD,4144618,1.2971428571428572
Fire,5974234.754839131,10067128.674154375,USD,11145,1.685090909090909
First Blood,15000000.0,125212904.0,USD,872441,8.347526933333333
First Cow,2000000.0,1400000.0,USD,60219489,0.7
First Reformed,3500000.0,3862498.0,USD,54729955,1.103570857142857
First Time,4344898.003519367,6114938.21555039,USD,2039755,1.407383605
Fish Tank,3000000.0,2300000.0,USD,22988808,0.7666666666666667
Five Easy Pieces,1600000.0,18099091.0,USD,73467,11.311931875
Five Minarets in New York,12000000.0,21000000.0,USD,28203472,1.75
Five Star Final,310000.0,822000.0,USD,61059,2.6516129032258067
Flash Gordon,27000000.0,27107960.0,USD,42085,1.0039985185185185
Flesh Gordon,470000.0,5300000.0,USD,2493454,11.27659574468085
Flight,31000000.0,161800000.0,USD,159472,5.219354838709678
Flight Crew,7060459.2557189725,16338319.45862571,USD,57495789,2.3140590246153847
Flightplan,55000000.0,223387299.0,USD,2008863,4.061587254545454
Florence Foster Jenkins,29000000.0,48900000.0,USD,266185,1.686206896551724
Focus,50100000.0,158762963.0,USD,82278,3.1689214171656688
Following,6000.0,48500.0,USD,23011287,8.083333333333334
Fool's Day,2000000.0,1762945.0,USD,71313727,0.8814725
Fools Rush In,20.0,29481428.0,USD,31496582,1474071.4
Footlight Parade,703000.0,2400000.0,USD,73473,3.413940256045519
Footloose,24000000.0,62701289.0,USD,24571356,2.6125537083333334
For a Few Dollars More,600000.0,15000000.0,USD,442300,25.0
Forbidden Planet,1968000.0,2765000.0,USD,54999,1.404979674796748
Forbidden World,1000000.0,4000000.0,USD,3178385,4.0
Ford v Ferrari,97600000.0,172535062.0,USD,57675000,1.7677772745901639
Forrest Gump,55000000.0,678151134.0,USD,41528,12.330020618181818
Fracture,10000000.0,92000000.0,USD,261967,9.2
Frances Ha,3000000.0,11300000.0,USD,37888701,3.7666666666666666
Frank,1000000.0,2524835.0,USD,10624,2.524835
Frankenstein,262007.0,12000000.0,USD,18580673,45.80030304533848
Freaky Friday,20000000.0,160846332.0,USD,338872,8.0423166
Freddy Got Fingered,14000000.0,14343028.0,USD,518018,1.024502
Freddy's Dead: The Final Nightmare,11000000.0,34900000.0,USD,2933385,3.172727272727273
Free Fire,7000000.0,3719383.0,USD,46969943,0.5313404285714286
Free Guy,120000000.0,330600000.0,USD,60203476,2.755
Frenzy,2000000.0,12600000.0,USD,508044,6.3
Friday the 13th Part 2,1250000.0,21722776.0,USD,2274938,17.3782208
Friday the 13th Part III,2250000.0,36690067.0,USD,2317340,16.306696444444444
Friday the 13th Part VI: Jason Lives,3000000.0,19400000.0,USD,2313660,6.466666666666667
Friday the 13th Part VII: The New Blood,2800000.0,19100000.0,USD,2546472,6.821428571428571
Friday the 13th: The Final Chapter,2600000.0,32980880.0,USD,2546429,12.684953846153846
From Beyond,4500000.0,1261000.0,USD,3252290,0.2802222222222222
From Dusk till Dawn,19000000.0,25836616.0,USD,447299,1.3598218947368421
From Justin to Kelly,12000000.0,4928883.0,USD,302757,0.41074025
From Paris with Love,52000000.0,52826594.0,USD,20098742,1.0158960384615385
From Russia with Love,2000000.0,78900000.0,USD,3002014,39.45
Frontier,3258673.5026395256,16038.930286111534,USD,50344,0.00492192
Full Metal Jacket,30000000.0,46300000.0,USD,11701,1.5433333333333332
Fur,16800000.0,2300000.0,USD,19009006,0.13690476190476192
Fur-trees Last,2498316.3520236365,7935579.91353653,USD,58707749,3.1763711217391304
Furious 7,190000000.0,1515047671.0,USD,39238465,7.973935110526316
Furry Vengeance,35000000.0,36236710.0,USD,25658502,1.0353345714285713
Fury,68000000.0,211822697.0,USD,1366789,3.115039661764706
G Men,307000.0,1963000.0,USD,3927116,6.394136807817589
G.I. Jane,50000000.0,48169156.0,USD,706803,0.96338312
G.I. Joe: The Rise of Cobra,175000000.0,302500000.0,USD,13734892,1.7285714285714286
Gagarin: First in Space,7000000.0,1100000.0,USD,43152334,0.15714285714285714
Galaxina,5500000.0,4865000.0,USD,1369312,0.8845454545454545
Gallipoli,1785372.696550405,7485812.6633934835,USD,12929,4.192857142857143
Game Night,37000000.0,85500000.0,USD,55129757,2.310810810810811
Gandhi,22000000.0,52800000.0,USD,26357575,2.4
Gangs of New York,97000000.0,193772504.0,USD,188902,1.9976546804123712
Garden State,2500000.0,35825316.0,USD,1694728,14.3301264
Gaslight,2000000.0,4613000.0,USD,54742154,2.3065
Generation P,7500000.0,4400000.0,USD,8773133,0.5866666666666667
Gentlemen of Fortune,4344.898003519367,325867.35026395257,USD,3504856,75.0
Get Out,4500000.0,255745157.0,USD,48526729,56.83225711111111
Get married urgently,1400000.0,1019699.0,USD,-1,0.7283564285714286
Ghost,22000000.0,506000000.0,USD,12514,23.0
Ghost Rider,110000000.0,228738393.0,USD,699700,2.079439936363636
Ghost Rider: Spirit of Vengeance,57000000.0,132563930.0,USD,29007308,2.3256829824561405
Ghost Ship,20000000.0,68349884.0,USD,5987319,3.4174942
Ghost Story,13500000.0,23371905.0,USD,3863615,1.7312522222222222
Ghost World,7000000.0,8764007.0,USD,6506045,1.252001
Ghostbusters: Afterlife,75000000.0,197360575.0,USD,59702217,2.6314743333333332
Ghoulies,5500000.0,35000000.0,USD,58258201,6.363636363636363
Gifted,7000000.0,43046590.0,USD,7065337,6.149512857142857
Gigi,3300000.0,13200000.0,USD,4601965,4.0
Girl,1603934.98716852,4384088.964927288,USD,1723133,2.7333333333333334
Girl Gets Girl,100000.0,36316.0,USD,-1,0.36316
Gladiator,103000000.0,460583960.0,USD,12336,4.471688932038835
Glass,20000000.0,244100000.0,USD,12581,12.205
Glass Onion: A Knives Out Mystery,40000000.0,15000000.0,USD,62754921,0.375
Gloria,510021.9309430306,1700073.1031434352,USD,872334,3.333333333333333
God Tussi Great Ho,2521877.28545129,2473841.52763317,USD,6764111,0.9809523809523808
Gods of Egypt,140000000.0,150680864.0,USD,8260553,1.0762918857142858
Godspeed,27343100.0,141910700.0,USD,685060,5.1900004022952775
Godzilla vs. Kong,200000000.0,468216094.0,USD,47800119,2.34108047
Godzilla: King of the Monsters,170000000.0,385900138.0,USD,52099720,2.2700008117647057
Going Vertical,4888010.253959289,11021233.570854424,USD,53552529,2.2547484555555553
Gold,20000000.0,14880939.0,USD,12240,0.74404695
GoldenEye,60000000.0,352194034.0,USD,268833,5.869900566666667
Goldfinger,3000000.0,124900000.0,USD,2034397,41.63333333333333
Golfo de Vizcaya,60000000.0,65197.0,USD,-1,0.0010866166666666666
Goliyon Ki Rasleela Ram-Leela,10567866.719986359,24137968.303605206,USD,41096165,2.284090909090909
Gone Girl,61000000.0,369330363.0,USD,40658934,6.054596114754099
Gone in 60 Seconds,90000000.0,237200000.0,USD,30189532,2.6355555555555554
"Good Morning, Vietnam",13000000.0,123900000.0,USD,168593,9.53076923076923
"Good Night, and Good Luck.",7000000.0,54641191.0,USD,23925399,7.805884428571429
Good Will Hunting,10000000.0,225900000.0,USD,142456,22.59
Good as New,923290.8257478656,3054.41984749408,USD,65017242,0.003308188235294117
Goodbye Mom,1390076.988879384,7938.408896492729,USD,53521803,0.005710769230769231
Goodfellas,25000000.0,47036784.0,USD,64394,1.88147136
Goosebumps,58000000.0,150170815.0,USD,526850,2.589151982758621
Gorko!,1500000.0,25505814.0,USD,55472664,17.003876
Gorko! 2,2500000.0,13422611.0,USD,-1,5.3690444
Gosford Park,19800000.0,87754044.0,USD,142476,4.432022424242424
Gran Torino,33000000.0,269958228.0,USD,17016725,8.180552363636364
Grand Prix,9000000.0,20845016.0,USD,55280,2.316112888888889
Gravity,100000000.0,723192705.0,USD,38579,7.23192705
Grease,6000000.0,395000000.0,USD,43610,65.83333333333333
Green Book,23000000.0,321752656.0,USD,4115643,13.989245913043478
Green Lantern,200000000.0,219851172.0,USD,73678,1.09925586
Green Room,5000000.0,3807503.0,USD,6744104,0.7615006
Greenland,35000000.0,52300000.0,USD,12118,1.4942857142857142
Gremlins 2: The New Batch,50000000.0,41482207.0,USD,1323106,0.82964414
Grimsby,35000000.0,25000000.0,USD,250638,0.7142857142857143
Groundhog Day,14600000.0,105000000.0,USD,28790036,7.191780821917808
Grumpy Old Men,35000000.0,70000000.0,USD,1388154,2.0
Guardians,3475918.402815494,133605.61360822056,USD,1628180,0.0384375
Guardians of the Galaxy,170000000.0,772776600.0,USD,18509815,4.545744705882353
Guardians of the Galaxy Vol. 2,200000000.0,863756051.0,USD,43402974,4.318780255
Guardians of the Galaxy Vol. 3,250000000.0,845555777.0,USD,51126744,3.382223108
Guardians of the Night – The Vampire War,2498316.3520236365,5442.049922878061,USD,-1,0.002178286956521739
Gunga Din,1915000.0,2807000.0,USD,73952,1.4657963446475195
"Guten Tag, Ramón",4000000.0,5104868.0,USD,54369455,1.276217
Guzaarish,4683486.3872666815,3710762.2914497554,USD,49418042,0.7923076923076923
Hacker,2000000.0,11200.0,USD,13533,0.0056
Hacksaw Ridge,40000000.0,180563636.0,USD,44490039,4.5140909
"Hail, Caesar!",22000000.0,63647656.0,USD,43141407,2.893075272727273
Halloween,325000.0,70274000.0,USD,13855,216.2276923076923
Halloween 4: The Return of Michael Myers,5000000.0,17768757.0,USD,2002258,3.5537514
Halloween Kills,20000000.0,131647155.0,USD,61355585,6.58235775
Hancock,150000000.0,624386771.0,USD,155190,4.162578473333333
Hannibal,87000000.0,351692268.0,USD,13959,4.042439862068965
Hansel & Gretel: Witch Hunters,50000000.0,226349749.0,USD,27223546,4.52699498
Happy Birthday to Me,4700000.0,10609514.0,USD,33841103,2.257343404255319
Happy Death Day,4800000.0,125479266.0,USD,53835973,26.14151375
Happy Death Day 2U,9000000.0,90126645.0,USD,57298457,10.014071666666666
Hard to Be a God,7000000.0,1299035.0,USD,2386360,0.18557642857142856
Hard to Kill,10000000.0,48915430.0,USD,67415,4.891543
Hardcore Henry,2000000.0,16810562.0,USD,47830492,8.405281
Hardware,1177480.6819575615,7026803.630565436,USD,6921567,5.967659375
Harlequin,510106.4847286871,765159.7270930307,USD,38341,1.5000000000000002
